name,trailer_link,video_id,sentiment_scores,favorability,rating,genre,year,released,votes,director,writer,star,country,budget,gross,company,runtime
Superhero Movie,https://www.youtube.com/watch?v=bDeRyQchao8,bDeRyQchao8,"{'positive': 28, 'neutral': 28, 'negative': 12}",0.7,PG-13,Action,2008,"March 28, 2008 (United States)",65000.0,Craig Mazin,Craig Mazin,Drake Bell,United States,35000000.0,71571300.0,Dimension Films,75.0
Jumper,https://www.youtube.com/watch?v=DtacNQkFHvo,DtacNQkFHvo,"{'positive': 8, 'neutral': 53, 'negative': 17}",0.32,PG-13,Action,2008,"February 14, 2008 (United States)",292000.0,Doug Liman,David S. Goyer,Hayden Christensen,United States,85000000.0,225132113.0,Twentieth Century Fox,88.0
The Bank Job,https://www.youtube.com/watch?v=c417t_pXz-w,c417t_pXz-w,"{'positive': 46, 'neutral': 38, 'negative': 11}",0.8070175438596491,R,Crime,2008,"March 7, 2008 (United States)",176000.0,Roger Donaldson,Dick Clement,Jason Statham,United Kingdom,20000000.0,64828421.0,Mosaic,111.0
Street Kings,https://www.youtube.com/watch?v=jdHjrd4P9Rs,jdHjrd4P9Rs,"{'positive': 108, 'neutral': 89, 'negative': 53}",0.6708074534161491,R,Action,2008,"April 11, 2008 (United States)",109000.0,David Ayer,James Ellroy,Keanu Reeves,United States,20000000.0,66476363.0,Fox Searchlight Pictures,109.0
Get Smart,https://www.youtube.com/watch?v=K9WNBO3szgQ,K9WNBO3szgQ,"{'positive': 93, 'neutral': 94, 'negative': 63}",0.5961538461538461,PG-13,Action,2008,"June 20, 2008 (United States)",208000.0,Peter Segal,Tom J. Astle,Steve Carell,United States,80000000.0,230685453.0,Warner Bros.,110.0
Punisher: War Zone,https://www.youtube.com/watch?v=liABMxEvPAc,liABMxEvPAc,"{'positive': 108, 'neutral': 59, 'negative': 83}",0.5654450261780105,R,Action,2008,"December 5, 2008 (United States)",61000.0,Lexi Alexander,Nick Santora,Ray Stevenson,United States,35000000.0,10161493.0,Lionsgate,103.0
You Don't Mess with the Zohan,https://www.youtube.com/watch?v=ucmnTmYpGhI,ucmnTmYpGhI,"{'positive': 86, 'neutral': 111, 'negative': 53}",0.6187050359712231,PG-13,Comedy,2008,"June 6, 2008 (United States)",194000.0,Dennis Dugan,Adam Sandler,Adam Sandler,United States,90000000.0,204313400.0,Columbia Pictures,113.0
Hellboy II: the Golden Army,https://www.youtube.com/watch?v=GZEdzk4F7N8,GZEdzk4F7N8,"{'positive': 1, 'neutral': 1, 'negative': 1}",0.5,PG-13,Action,2008,"July 11, 2008 (United States)",260000.0,Guillermo del Toro,Guillermo del Toro,Ron Perlman,United States,85000000.0,168319243.0,Universal Pictures,120.0
"Synecdoche, New York",https://www.youtube.com/watch?v=i2q8F0yRmrs,i2q8F0yRmrs,"{'positive': 37, 'neutral': 37, 'negative': 22}",0.6271186440677966,R,Drama,2008,"February 5, 2009 (Netherlands)",86000.0,Charlie Kaufman,Charlie Kaufman,Philip Seymour Hoffman,United States,20000000.0,4658401.0,Sidney Kimmel Entertainment,124.0
Marley & Me,https://www.youtube.com/watch?v=0UMMGNxg1Lg,0UMMGNxg1Lg,"{'positive': 91, 'neutral': 99, 'negative': 60}",0.6026490066225165,PG,Comedy,2008,"December 25, 2008 (United States)",150000.0,David Frankel,Scott Frank,Owen Wilson,United States,60000000.0,255743093.0,Fox 2000 Pictures,115.0
Fool's Gold,https://www.youtube.com/watch?v=EElmapouc0c,EElmapouc0c,"{'positive': 45, 'neutral': 46, 'negative': 10}",0.8181818181818182,PG-13,Action,2008,"February 8, 2008 (United States)",76000.0,Andy Tennant,John Claflin,Matthew McConaughey,United States,70000000.0,111231041.0,Warner Bros.,112.0
The Secret Life of Bees,https://www.youtube.com/watch?v=pVCil2oSNYY,pVCil2oSNYY,"{'positive': 152, 'neutral': 59, 'negative': 39}",0.7958115183246073,PG-13,Drama,2008,"October 17, 2008 (United States)",25000.0,Gina Prince-Bythewood,Gina Prince-Bythewood,Dakota Fanning,United States,11000000.0,39952437.0,Fox Searchlight Pictures,114.0
Nick and Norah's Infinite Playlist,https://www.youtube.com/watch?v=2ApNfaukwVo,2ApNfaukwVo,"{'positive': 12, 'neutral': 4, 'negative': 3}",0.8,PG-13,Comedy,2008,"October 3, 2008 (United States)",90000.0,Peter Sollett,Lorene Scafaria,Michael Cera,United States,10000000.0,33556631.0,Screen Gems,90.0
Doomsday,https://www.youtube.com/watch?v=mJMjiCxHLdg,mJMjiCxHLdg,"{'positive': 81, 'neutral': 88, 'negative': 81}",0.5,R,Action,2008,"March 14, 2008 (United States)",75000.0,Neil Marshall,Neil Marshall,Rhona Mitra,United Kingdom,30000000.0,22472631.0,Rogue Pictures,105.0
Max Payne,https://www.youtube.com/watch?v=GklHaGfncJI,GklHaGfncJI,"{'positive': 107, 'neutral': 68, 'negative': 75}",0.5879120879120879,PG-13,Action,2008,"October 17, 2008 (United States)",123000.0,John Moore,Beau Thorne,Mark Wahlberg,United States,35000000.0,87066930.0,Abandon Entertainment,100.0
The Day the Earth Stood Still,https://www.youtube.com/watch?v=abTYs6s1pdI,abTYs6s1pdI,"{'positive': 17, 'neutral': 15, 'negative': 13}",0.5666666666666667,PG-13,Drama,2008,"December 12, 2008 (United States)",165000.0,Scott Derrickson,David Scarpa,Keanu Reeves,United States,80000000.0,233093859.0,Twentieth Century Fox,104.0
The Spirit,https://www.youtube.com/watch?v=egvFBZFi0vY,egvFBZFi0vY,"{'positive': 91, 'neutral': 76, 'negative': 83}",0.5229885057471264,PG-13,Action,2008,"December 25, 2008 (United States)",60000.0,Frank Miller,Frank Miller,Gabriel Macht,United States,60000000.0,39164441.0,Lionsgate,103.0
Ghost Town,https://www.youtube.com/watch?v=yyWFwKnm21Y,yyWFwKnm21Y,"{'positive': 8, 'neutral': 15, 'negative': 4}",0.6666666666666666,PG-13,Comedy,2008,"September 19, 2008 (United States)",71000.0,David Koepp,David Koepp,Ricky Gervais,United States,20000000.0,27090159.0,DreamWorks,102.0
Bottle Shock,https://www.youtube.com/watch?v=gYOvh1gE6I4,gYOvh1gE6I4,"{'positive': 12, 'neutral': 5, 'negative': 1}",0.9230769230769232,PG-13,Comedy,2008,"September 5, 2008 (United States)",16000.0,Randall Miller,Jody Savin,Chris Pine,United States,5000000.0,4629770.0,Shocking Bottle,110.0
The Rocker,https://www.youtube.com/watch?v=VZhmvFCk6rE,VZhmvFCk6rE,"{'positive': 72, 'neutral': 48, 'negative': 19}",0.7912087912087912,PG-13,Comedy,2008,"August 20, 2008 (United States)",37000.0,Peter Cattaneo,Maya Forbes,Rainn Wilson,United States,15000000.0,8808935.0,Fox Atomic,102.0
Semi-Pro,https://www.youtube.com/watch?v=QdoODXShjss,QdoODXShjss,"{'positive': 0, 'neutral': 2, 'negative': 0}",0.0,R,Comedy,2008,"February 29, 2008 (United States)",80000.0,Kent Alterman,Scot Armstrong,Will Ferrell,United States,55000000.0,44004502.0,New Line Cinema,91.0
Repo! The Genetic Opera,https://www.youtube.com/watch?v=MzgpU25C6fg,MzgpU25C6fg,"{'positive': 126, 'neutral': 69, 'negative': 54}",0.7,R,Horror,2008,"November 20, 2008 (Czech Republic)",24000.0,Darren Lynn Bousman,Darren Smith,Paul Sorvino,United States,8500000.0,188126.0,Twisted Pictures,98.0
Outlander,https://www.youtube.com/watch?v=PFFKjptRr7Y,PFFKjptRr7Y,"{'positive': 130, 'neutral': 75, 'negative': 46}",0.7386363636363636,R,Action,2008,"July 11, 2008 (Latvia)",73000.0,Howard McCain,Dirk Blackman,Jim Caviezel,United States,50000000.0,7034698.0,The Weinstein Company,115.0
Saw V,https://www.youtube.com/watch?v=1Xg2hhuYukE,1Xg2hhuYukE,"{'positive': 7, 'neutral': 8, 'negative': 0}",1.0,R,Crime,2008,"October 24, 2008 (United States)",118000.0,David Hackl,Patrick Melton,Scott Patterson,Canada,10800000.0,113864059.0,Twisted Pictures,92.0
Miss Pettigrew Lives for a Day,https://www.youtube.com/watch?v=9UsfT_NJdiA,9UsfT_NJdiA,"{'positive': 2, 'neutral': 2, 'negative': 1}",0.6666666666666666,PG-13,Comedy,2008,"March 7, 2008 (United States)",27000.0,Bharat Nalluri,David Magee,Frances McDormand,United Kingdom,,16724933.0,Focus Features,92.0
Hunger,https://www.youtube.com/watch?v=h61PbLOmyY0,h61PbLOmyY0,"{'positive': 121, 'neutral': 70, 'negative': 59}",0.6722222222222223,Not Rated,Biography,2008,"October 31, 2008 (United Kingdom)",68000.0,Steve McQueen,Enda Walsh,Stuart Graham,Ireland,,3185113.0,Film4,96.0
The Women,https://www.youtube.com/watch?v=RlxwcwESDkQ,RlxwcwESDkQ,"{'positive': 113, 'neutral': 55, 'negative': 64}",0.6384180790960452,PG-13,Comedy,2008,"September 12, 2008 (United States)",21000.0,Diane English,Diane English,Meg Ryan,United States,16000000.0,50007546.0,Picturehouse,114.0
Choke,https://www.youtube.com/watch?v=KY3D-htXKFE,KY3D-htXKFE,"{'positive': 76, 'neutral': 123, 'negative': 51}",0.5984251968503937,R,Comedy,2008,"October 30, 2008 (Australia)",32000.0,Clark Gregg,Clark Gregg,Sam Rockwell,United States,3000000.0,3982459.0,Fox Searchlight Pictures,92.0
Doubt,https://www.youtube.com/watch?v=f8S0ANEp4vc,f8S0ANEp4vc,"{'positive': 36, 'neutral': 32, 'negative': 20}",0.6428571428571429,PG-13,Drama,2008,"December 25, 2008 (United States)",124000.0,John Patrick Shanley,John Patrick Shanley,Meryl Streep,United States,20000000.0,51699984.0,Goodspeed Productions,104.0
"10,000 BC",https://www.youtube.com/watch?v=GMO8PC94egI,GMO8PC94egI,"{'positive': 11, 'neutral': 25, 'negative': 9}",0.55,PG-13,Action,2008,"March 7, 2008 (United States)",127000.0,Roland Emmerich,Roland Emmerich,Camilla Belle,United States,105000000.0,269784201.0,Warner Bros.,109.0
The Midnight Meat Train,https://www.youtube.com/watch?v=wtUiRfMy_uI,wtUiRfMy_uI,"{'positive': 43, 'neutral': 33, 'negative': 26}",0.6231884057971014,R,Horror,2008,"October 31, 2008 (United Kingdom)",61000.0,Ryûhei Kitamura,Jeff Buhler,Vinnie Jones,United States,15000000.0,3534313.0,Lakeshore Entertainment,100.0
Drillbit Taylor,https://www.youtube.com/watch?v=Y21ElFK5YKw,Y21ElFK5YKw,"{'positive': 5, 'neutral': 6, 'negative': 2}",0.7142857142857143,PG-13,Action,2008,"March 21, 2008 (United States)",59000.0,Steven Brill,Kristofor Brown,Owen Wilson,United States,40000000.0,49944325.0,Paramount Pictures,110.0
Made of Honor,https://www.youtube.com/watch?v=XFQN3biQ4x8,XFQN3biQ4x8,"{'positive': 90, 'neutral': 73, 'negative': 12}",0.8823529411764706,PG-13,Comedy,2008,"May 2, 2008 (United States)",69000.0,Paul Weiland,Adam Sztykiel,Patrick Dempsey,United States,40000000.0,106407672.0,Columbia Pictures,101.0
What Happens in Vegas,https://www.youtube.com/watch?v=NLdkkpMrZIY,NLdkkpMrZIY,"{'positive': 28, 'neutral': 83, 'negative': 18}",0.6086956521739131,PG-13,Comedy,2008,"May 9, 2008 (United States)",168000.0,Tom Vaughan,Dana Fox,Cameron Diaz,United States,35000000.0,219375562.0,Twentieth Century Fox,99.0
The Brothers Bloom,https://www.youtube.com/watch?v=d99KKdw-bXw,d99KKdw-bXw,"{'positive': 0, 'neutral': 1, 'negative': 1}",0.0,PG-13,Action,2008,"June 19, 2009 (United States)",49000.0,Rian Johnson,Rian Johnson,Rachel Weisz,United States,20000000.0,5530764.0,Endgame Entertainment,114.0
Inkheart,https://www.youtube.com/watch?v=6wKm5vU6SSU,6wKm5vU6SSU,"{'positive': 123, 'neutral': 74, 'negative': 53}",0.6988636363636364,PG,Adventure,2008,"January 23, 2009 (United States)",75000.0,Iain Softley,David Lindsay-Abaire,Brendan Fraser,Germany,60000000.0,62803180.0,New Line Cinema,106.0
Appaloosa,https://www.youtube.com/watch?v=PDGbtFx5rLg,PDGbtFx5rLg,"{'positive': 2, 'neutral': 7, 'negative': 2}",0.5,R,Action,2008,"October 3, 2008 (United States)",59000.0,Ed Harris,Robert Knott,Ed Harris,United States,20000000.0,27712362.0,New Line Cinema,115.0
Vantage Point,https://www.youtube.com/watch?v=vDp-08uNH0Y,vDp-08uNH0Y,"{'positive': 92, 'neutral': 112, 'negative': 46}",0.6666666666666666,PG-13,Action,2008,"February 22, 2008 (United States)",146000.0,Pete Travis,Barry L. Levy,Dennis Quaid,United States,40000000.0,152039882.0,Columbia Pictures,90.0
Untraceable,https://www.youtube.com/watch?v=oIqnESZW0qc,oIqnESZW0qc,"{'positive': 78, 'neutral': 89, 'negative': 83}",0.484472049689441,R,Crime,2008,"January 25, 2008 (United States)",48000.0,Gregory Hoblit,Robert Fyvolent,Diane Lane,United States,35000000.0,52933513.0,Screen Gems,101.0
Red Cliff,https://www.youtube.com/watch?v=pd0bqLQrtdE,pd0bqLQrtdE,"{'positive': 104, 'neutral': 103, 'negative': 43}",0.7074829931972789,R,Action,2008,"December 4, 2009 (United States)",44000.0,John Woo,John Woo,Tony Chiu-Wai Leung,China,,129710514.0,Beijing Film Studio,148.0
Sunshine Cleaning,https://www.youtube.com/watch?v=Wf5S-1tJlg0,Wf5S-1tJlg0,"{'positive': 109, 'neutral': 35, 'negative': 20}",0.8449612403100775,R,Comedy,2008,"April 17, 2009 (United States)",70000.0,Christine Jeffs,Megan Holley,Amy Adams,United States,8000000.0,16580250.0,Overture Films,91.0
How to Lose Friends & Alienate People,https://www.youtube.com/watch?v=l7jHYIEvwOE,l7jHYIEvwOE,"{'positive': 58, 'neutral': 32, 'negative': 20}",0.7435897435897436,R,Biography,2008,"October 3, 2008 (United States)",68000.0,Robert B. Weide,Peter Straughan,Simon Pegg,United Kingdom,28000000.0,19152009.0,Number 9 Films,110.0
Transporter 3,https://www.youtube.com/watch?v=Pbh3CDBNIQA,Pbh3CDBNIQA,"{'positive': 102, 'neutral': 111, 'negative': 37}",0.7338129496402878,PG-13,Action,2008,"November 26, 2008 (United States)",160000.0,Olivier Megaton,Luc Besson,Jason Statham,France,30000000.0,108979549.0,EuropaCorp,104.0
Prom Night,https://www.youtube.com/watch?v=ayvHRgYNvzU,ayvHRgYNvzU,"{'positive': 56, 'neutral': 52, 'negative': 45}",0.5544554455445545,R,Horror,1980,"July 18, 1980 (United States)",16000.0,Paul Lynch,William Gray,Leslie Nielsen,Canada,,14796236.0,Guardian Trust Company,92.0
Prom Night,https://www.youtube.com/watch?v=ayvHRgYNvzU,ayvHRgYNvzU,"{'positive': 56, 'neutral': 52, 'negative': 45}",0.5544554455445545,PG-13,Horror,2008,"April 11, 2008 (United States)",35000.0,Nelson McCormick,J.S. Cardone,Brittany Snow,United States,20000000.0,57197876.0,Screen Gems,88.0
Rachel Getting Married,https://www.youtube.com/watch?v=1wDDgSwEo1s,1wDDgSwEo1s,"{'positive': 97, 'neutral': 63, 'negative': 38}",0.7185185185185186,R,Drama,2008,"October 31, 2008 (Spain)",48000.0,Jonathan Demme,Jenny Lumet,Anne Hathaway,United States,,16937968.0,Armian Pictures,113.0
Righteous Kill,https://www.youtube.com/watch?v=1kRShW-XMRs,1kRShW-XMRs,"{'positive': 24, 'neutral': 18, 'negative': 25}",0.4897959183673469,R,Crime,2008,"September 12, 2008 (United States)",86000.0,Jon Avnet,Russell Gewirtz,Robert De Niro,United States,60000000.0,79498846.0,Millennium Films,101.0
Leatherheads,https://www.youtube.com/watch?v=gRRGj8Kmxi0,gRRGj8Kmxi0,"{'positive': 17, 'neutral': 27, 'negative': 6}",0.7391304347826086,PG-13,Comedy,2008,"April 4, 2008 (United States)",32000.0,George Clooney,Duncan Brantley,George Clooney,United States,58000000.0,41319039.0,Universal Pictures,114.0
Meet the Spartans,https://www.youtube.com/watch?v=RY-zJtYYolo,RY-zJtYYolo,"{'positive': 99, 'neutral': 67, 'negative': 84}",0.5409836065573771,PG-13,Comedy,2008,"January 25, 2008 (United States)",103000.0,Jason Friedberg,Jason Friedberg,Sean Maguire,United States,30000000.0,85897593.0,New Regency Productions,87.0
Star Wars: The Clone Wars,https://www.youtube.com/watch?v=ZLW2jkd6E7g,ZLW2jkd6E7g,"{'positive': 105, 'neutral': 84, 'negative': 62}",0.6287425149700598,PG,Animation,2008,"August 15, 2008 (United States)",61000.0,Dave Filoni,Henry Gilroy,Matt Lanter,United States,8500000.0,68282844.0,Lucasfilm Animation,98.0
Mirrors,https://www.youtube.com/watch?v=O92QxxgeCO8,O92QxxgeCO8,"{'positive': 69, 'neutral': 107, 'negative': 74}",0.4825174825174825,R,Horror,2008,"August 15, 2008 (United States)",104000.0,Alexandre Aja,Alexandre Aja,Kiefer Sutherland,United States,35000000.0,78094714.0,New Regency Productions,110.0
Baby Mama,https://www.youtube.com/watch?v=GOlHAEajMi4,GOlHAEajMi4,"{'positive': 42, 'neutral': 37, 'negative': 15}",0.7368421052631579,PG-13,Comedy,2008,"April 25, 2008 (United States)",43000.0,Michael McCullers,Michael McCullers,Tina Fey,United States,30000000.0,64444713.0,Broadway Video,99.0
Whip It,https://www.youtube.com/watch?v=RQGPdXnb2Gg,RQGPdXnb2Gg,"{'positive': 126, 'neutral': 84, 'negative': 40}",0.7590361445783133,PG-13,Drama,2009,"October 2, 2009 (United States)",65000.0,Drew Barrymore,Shauna Cross,Elliot Page,United States,15000000.0,16691303.0,Fox Searchlight Pictures,111.0
Couples Retreat,https://www.youtube.com/watch?v=CzHoDZx0Qnw,CzHoDZx0Qnw,"{'positive': 39, 'neutral': 34, 'negative': 5}",0.8863636363636364,PG-13,Comedy,2009,"October 9, 2009 (United States)",104000.0,Peter Billingsley,Jon Favreau,Vince Vaughn,United States,70000000.0,171844840.0,Universal Pictures,113.0
Ondine,https://www.youtube.com/watch?v=rs8DiJaLhlY,rs8DiJaLhlY,"{'positive': 15, 'neutral': 8, 'negative': 1}",0.9375,PG-13,Drama,2009,"March 5, 2010 (Ireland)",20000.0,Neil Jordan,Neil Jordan,Colin Farrell,Ireland,12000000.0,1790061.0,Wayfare Entertainment,111.0
Drag Me to Hell,https://www.youtube.com/watch?v=PPOaxHqoYxo,PPOaxHqoYxo,"{'positive': 0, 'neutral': 2, 'negative': 1}",0.0,PG-13,Horror,2009,"May 29, 2009 (United States)",192000.0,Sam Raimi,Sam Raimi,Alison Lohman,United States,30000000.0,90842646.0,Universal Pictures,99.0
The Girl with the Dragon Tattoo,https://www.youtube.com/watch?v=DqQe3OrsMKI,DqQe3OrsMKI,"{'positive': 133, 'neutral': 70, 'negative': 47}",0.7388888888888889,R,Crime,2009,"April 30, 2010 (United States)",211000.0,Niels Arden Oplev,Nikolaj Arcel,Michael Nyqvist,Sweden,13000000.0,104414200.0,Yellow Bird,152.0
The Girl with the Dragon Tattoo,https://www.youtube.com/watch?v=DqQe3OrsMKI,DqQe3OrsMKI,"{'positive': 133, 'neutral': 70, 'negative': 47}",0.7388888888888889,R,Crime,2011,"December 21, 2011 (United States)",435000.0,David Fincher,Steven Zaillian,Daniel Craig,United States,90000000.0,232617430.0,Columbia Pictures,158.0
The Girl with the Dragon Tattoo,https://www.youtube.com/watch?v=DqQe3OrsMKI,DqQe3OrsMKI,"{'positive': 133, 'neutral': 70, 'negative': 47}",0.7388888888888889,R,Crime,2009,"April 30, 2010 (United States)",211000.0,Niels Arden Oplev,Nikolaj Arcel,Michael Nyqvist,Sweden,13000000.0,104414200.0,Yellow Bird,152.0
The Girl with the Dragon Tattoo,https://www.youtube.com/watch?v=DqQe3OrsMKI,DqQe3OrsMKI,"{'positive': 133, 'neutral': 70, 'negative': 47}",0.7388888888888889,R,Crime,2011,"December 21, 2011 (United States)",435000.0,David Fincher,Steven Zaillian,Daniel Craig,United States,90000000.0,232617430.0,Columbia Pictures,158.0
Extract,https://www.youtube.com/watch?v=L6P3nI6VnlY,L6P3nI6VnlY,"{'positive': 89, 'neutral': 105, 'negative': 56}",0.6137931034482759,R,Comedy,2009,"September 4, 2009 (United States)",46000.0,Mike Judge,Mike Judge,Jason Bateman,United States,8000000.0,10848783.0,Ternion Pictures,92.0
The Men Who Stare at Goats,https://www.youtube.com/watch?v=GC2TzspJn5A,GC2TzspJn5A,"{'positive': 102, 'neutral': 92, 'negative': 57}",0.6415094339622641,R,Comedy,2009,"November 6, 2009 (United States)",129000.0,Grant Heslov,Jon Ronson,Ewan McGregor,United States,25000000.0,69095771.0,BBC Films,94.0
Land of the Lost,https://www.youtube.com/watch?v=uBPEr0csKCY,uBPEr0csKCY,"{'positive': 45, 'neutral': 42, 'negative': 24}",0.6521739130434783,PG-13,Action,2009,"June 5, 2009 (United States)",68000.0,Brad Silberling,Chris Henchy,Will Ferrell,United States,100000000.0,68777554.0,Universal Pictures,102.0
A Single Man,https://www.youtube.com/watch?v=Ell2a6o_6lY,Ell2a6o_6lY,"{'positive': 81, 'neutral': 52, 'negative': 23}",0.7788461538461539,R,Drama,2009,"February 5, 2010 (United States)",108000.0,Tom Ford,Christopher Isherwood,Colin Firth,United States,7000000.0,24964890.0,Fade to Black Productions,99.0
Now & Later,https://www.youtube.com/watch?v=gBj3QJvBDTM,gBj3QJvBDTM,"{'positive': 15, 'neutral': 10, 'negative': 1}",0.9375,Unrated,Drama,2009,"February 18, 2011 (United States)",1600.0,Philippe Diaz,Philippe Diaz,Keller Wortham,United States,,1808.0,Cinema Libre Studio,99.0
Pirate Radio,https://www.youtube.com/watch?v=hRh1-cyWfGQ,hRh1-cyWfGQ,"{'positive': 45, 'neutral': 26, 'negative': 15}",0.75,R,Comedy,2009,"November 13, 2009 (United States)",108000.0,Richard Curtis,Richard Curtis,Philip Seymour Hoffman,United Kingdom,50000000.0,36348784.0,Universal Pictures,117.0
Dragonball Evolution,https://www.youtube.com/watch?v=gFzLMGKtY04,gFzLMGKtY04,"{'positive': 109, 'neutral': 76, 'negative': 65}",0.6264367816091954,PG,Action,2009,"April 10, 2009 (United States)",71000.0,James Wong,Ben Ramsey,Justin Chatwin,United States,30000000.0,55720772.0,Twentieth Century Fox,85.0
Spread,https://www.youtube.com/watch?v=hEDYyX-pafM,hEDYyX-pafM,"{'positive': 4, 'neutral': 7, 'negative': 1}",0.8,R,Comedy,2009,"July 8, 2009 (France)",39000.0,David Mackenzie,Jason Hall,Ashton Kutcher,United States,,12035862.0,Barbarian Films,97.0
